mode,physical_run_id,scenario,metric,complete_trials,predicted_trials,observed_mean,predicted_mean,mape_percent,wape_percent,ratio_error_ci95_low,ratio_error_ci95_high
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-single-192,output_tokens_per_second,26,26,6.2003602925893455,6.525873037192898,5.251588912728239,5.249900477438457,5.07916292301175,5.408109313460797
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-single-192,ttft_ms,26,26,342.3032035,333.398732,2.5958686131791975,2.6013403932399974,-2.8942852241342094,-2.3226717362084224
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-single-192,average_tpot_ms,26,26,155.43398146774194,147.41547748387097,5.1572291965300225,5.158784397178353,-5.3022353110313265,-5.003912920818029
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-single-192,exact_itl_ms,26,26,155.43398146774194,147.41547748387097,5.1572291965300225,5.158784397178353,-5.3022353110313265,-5.003912920818028
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-single-192,request_latency_ms,26,26,5161.073192423077,4903.278534,4.993457732127188,4.994981640670054,-5.1369726349743745,-4.840508641046812
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-single-192,last_token_latency_ms,26,26,5160.756629,4903.278534,4.987631179320343,4.989153984769305,-5.131196305206982,-4.834673962730699
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-192,output_tokens_per_second,26,26,11.9474965403569,11.960692439327863,1.3024951567068455,1.2932941994763076,-0.4241888456500531,0.7027162904466582
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-192,ttft_ms,26,26,382.78445640384615,501.86018892307686,32.7006087782123,31.107776328724068,25.21303634819533,36.47327406563515
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-192,average_tpot_ms,26,26,160.4592826674938,154.0228950483871,4.0056143703667555,4.011227965193054,-4.296765412547651,-3.73928270422605
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-192,exact_itl_ms,26,26,160.4592826674938,154.0228950483871,4.005614370366759,4.011227965193056,-4.296765412547651,-3.73928270422605
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-192,request_latency_ms,26,26,5357.669643230769,5276.569935423077,1.4919102989725412,1.5137123639222192,-2.095287841066804,-0.976161368308269
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-192,last_token_latency_ms,26,26,5357.022219096154,5276.569935423077,1.4799955165290937,1.501809781305149,-2.083621664648341,-0.9640766091996623
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-single-384,output_tokens_per_second,26,26,6.18296215699042,6.519222053742224,5.460081830915249,5.438491910736206,5.055677470773698,6.076147048720933
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-single-384,ttft_ms,26,26,344.6959261923077,333.291017,3.3040736732922693,3.308686968915559,-3.573392990784759,-3.0650740358439075
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-single-384,average_tpot_ms,26,26,155.8557978387097,147.57950370967743,5.288008147384434,5.310225377433263,-5.952856667168623,-4.923595733374052
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-single-384,exact_itl_ms,26,26,155.8557978387097,147.57950370967743,5.288008147384435,5.310225377433263,-5.952856667168613,-4.92359573337404
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-single-384,request_latency_ms,26,26,5176.572546692308,4908.255632,5.163878657840327,5.183292850087746,-5.784313635263588,-4.81916671805821
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-single-384,last_token_latency_ms,26,26,5176.225659192308,4908.255632,5.1575259561025115,5.176938658314233,-5.77802023874915,-4.8126718128211285
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-384,output_tokens_per_second,26,26,11.865020561877488,11.929978315109395,1.9344936230711614,1.8976670204712305,-0.28646389779991843,1.5478187305421138
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-384,ttft_ms,26,26,395.0445924807692,501.7676495769231,28.979422756526624,27.015445630064953,21.07943988214377,33.44711848831447
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-384,average_tpot_ms,26,26,161.3328736687345,154.4655691073201,4.21907004696648,4.256605864168167,-5.078673604641132,-3.645459867730888
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-384,exact_itl_ms,26,26,161.3328736687345,154.4655691073201,4.219070046966478,4.256605864168165,-5.078673604641132,-3.645459867730888
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-384,request_latency_ms,26,26,5397.047726769231,5290.200291903847,2.038648970711261,2.096504732726601,-2.985760339632154,-1.1215826930173216
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-384,last_token_latency_ms,26,26,5396.363676211538,5290.200291903847,2.0310626842566064,2.0888192856460956,-2.9735298826039767,-1.1091915708458593
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-single-768,output_tokens_per_second,26,26,6.1987411371135295,6.454472218238567,4.126573425652958,4.125532514882852,4.002125341781016,4.256872939100949
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-single-768,ttft_ms,26,26,345.90339457692306,378.983054,9.567829834932786,9.563265334107777,9.277950960839407,9.827911435102093
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-single-768,average_tpot_ms,26,26,155.35914684491314,147.6923766774193,4.933768320605839,4.934868865588692,-5.062807829041998,-4.814358171992446
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-single-768,exact_itl_ms,26,26,155.35914684491314,147.6923766774193,4.933768320605837,4.934868865588689,-5.062807829041997,-4.814358171992446
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-single-768,request_latency_ms,26,26,5162.390119884615,4957.446730999999,3.9689719171916127,3.969932223742843,-4.091068683902575,-3.8556092273822298
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-single-768,last_token_latency_ms,26,26,5162.036946769231,4957.446730999999,3.962402152818257,3.9633620967645053,-4.0843681871011865,-3.849076188669515
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-768,output_tokens_per_second,26,26,11.821499181407328,11.691726992673757,2.6816214832425365,2.595727769751658,-2.232993315238195,0.5948846777956599
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-768,ttft_ms,26,26,405.2817544230769,566.3135687307692,45.73829466011998,43.156906934018096,27.994671356943623,49.6674647248566
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-768,average_tpot_ms,26,26,161.81238993672457,155.91813194913152,3.563357060925232,3.642649360718267,-4.962368064230027,-2.8210137563052005
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-768,exact_itl_ms,26,26,161.81238993672457,155.91813194913152,3.5633570609252323,3.6426493607182673,-4.962368064230027,-2.8210137563052005
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-768,request_latency_ms,26,26,5422.267563057692,5399.775659153846,2.3849716582107128,2.498609976599197,-2.3390559024377002,0.8778895057661642
hybrid,5d42d931-e533-4759-a452-534acce69a42,heldout-burst-768,last_token_latency_ms,26,26,5421.465842461538,5399.775659153846,2.388011151618553,2.50136079532713,-2.3248312269241334,0.8929133129710346
hybrid,5d42d931-e533-4759-a452-534acce69a42,prefix-cold-control,output_tokens_per_second,26,26,5.9508510600283016,6.166374744992418,3.698376353342673,3.621728771062392,2.9882832081457638,4.75477132596068
hybrid,5d42d931-e533-4759-a452-534acce69a42,prefix-cold-control,ttft_ms,26,26,345.7061449615385,378.983054,9.629392621417196,9.62577886550549,9.38234166505313,9.869490556532554
hybrid,5d42d931-e533-4759-a452-534acce69a42,prefix-cold-control,average_tpot_ms,26,26,156.30848355641027,147.6922612,5.422428693116846,5.512319075951339,-6.8087161207749585,-4.771268348865177
hybrid,5d42d931-e533-4759-a452-534acce69a42,prefix-cold-control,exact_itl_ms,26,26,156.30848355641027,147.6922612,5.422428693116843,5.512319075951338,-6.8087161207749585,-4.771268348865177
hybrid,5d42d931-e533-4759-a452-534acce69a42,prefix-cold-control,request_latency_ms,26,26,2690.679906653846,2594.3669720000003,3.5081784660711532,3.5795017614570797,-4.741492590463547,-2.9159037585109586
hybrid,5d42d931-e533-4759-a452-534acce69a42,prefix-cold-control,last_token_latency_ms,26,26,2690.3333983076923,2594.3669720000003,3.4957743860134864,3.567083037665825,-4.729002535757813,-2.9036401800380944
hybrid,5d42d931-e533-4759-a452-534acce69a42,prefix-reuse-B,output_tokens_per_second,26,26,5.95474847872312,6.284368636520599,5.6088981492664765,5.53541696975518,4.869037717907452,6.665841839210071
hybrid,5d42d931-e533-4759-a452-534acce69a42,prefix-reuse-B,ttft_ms,26,26,340.1938625,330.2613750000001,2.911370423489652,2.9196551128255295,-3.3003072475349042,-2.63243113785843
hybrid,5d42d931-e533-4759-a452-534acce69a42,prefix-reuse-B,average_tpot_ms,26,26,156.5493011102564,147.69226120000002,5.573097221040506,5.6576681259141735,-6.919888328881908,-4.910565736335272
hybrid,5d42d931-e533-4759-a452-534acce69a42,prefix-reuse-B,exact_itl_ms,26,26,156.5493011102564,147.69226120000002,5.573097221040508,5.657668125914175,-6.919888328881908,-4.910565736335283
hybrid,5d42d931-e533-4759-a452-534acce69a42,prefix-reuse-B,request_latency_ms,26,26,2688.802158692308,2545.6452930000005,5.2582660258723335,5.324187398076584,-6.435667090332708,-4.657947081996886
hybrid,5d42d931-e533-4759-a452-534acce69a42,prefix-reuse-B,last_token_latency_ms,26,26,2688.433379153846,2545.6452930000005,5.2452543201200195,5.311200465707146,-6.42265981541467,-4.644501115592273
hybrid,5d42d931-e533-4759-a452-534acce69a42,engram-repeated-text,output_tokens_per_second,26,26,11.848623883266814,11.939244462041929,1.8941389732711593,1.8317002628819736,-0.13337516024173657,1.9821502529108836
hybrid,5d42d931-e533-4759-a452-534acce69a42,engram-repeated-text,ttft_ms,26,26,402.4953645,499.70323911538463,30.49257045729856,28.895895300524547,13.53865241349927,33.027059931735415
hybrid,5d42d931-e533-4759-a452-534acce69a42,engram-repeated-text,average_tpot_ms,26,26,161.36288143796526,154.39891211290325,4.294375307911257,4.31571949075492,-4.948107911188202,-3.852047859801765
hybrid,5d42d931-e533-4759-a452-534acce69a42,engram-repeated-text,exact_itl_ms,26,26,161.36288143796526,154.39891211290325,4.294375307911258,4.31571949075492,-4.948107911188202,-3.852047859801765
hybrid,5d42d931-e533-4759-a452-534acce69a42,engram-repeated-text,request_latency_ms,26,26,5405.452430538461,5286.069514615385,2.1303464412331685,2.2085647308376033,-3.4585659004192753,-1.2695414060160752
hybrid,5d42d931-e533-4759-a452-534acce69a42,engram-repeated-text,last_token_latency_ms,26,26,5404.744689076923,5286.069514615385,2.1175109714963813,2.1957591207107816,-3.445880614596787,-1.256499369976446
hybrid,5d42d931-e533-4759-a452-534acce69a42,engram-distinct-text,output_tokens_per_second,26,26,11.799727415856275,11.929651983803234,2.4559850471700293,2.3224721688229395,-0.06688295794276237,2.685804453756484
hybrid,5d42d931-e533-4759-a452-534acce69a42,engram-distinct-text,ttft_ms,26,26,400.83849528846156,501.8528027692308,27.267332305128825,25.20075009464218,19.446134141507574,31.836329468159757
hybrid,5d42d931-e533-4759-a452-534acce69a42,engram-distinct-text,average_tpot_ms,26,26,162.28105378101736,154.4682353870968,4.6500163765893054,4.814374945126513,-6.6053747616203395,-3.686518424605039
hybrid,5d42d931-e533-4759-a452-534acce69a42,engram-distinct-text,exact_itl_ms,26,26,162.28105378101736,154.4682353870968,4.650016376589305,4.814374945126512,-6.6053747616203395,-3.686518424605039
hybrid,5d42d931-e533-4759-a452-534acce69a42,engram-distinct-text,request_latency_ms,26,26,5432.241852057692,5290.368099769231,2.5071963028557405,2.6620098357563022,-4.330652974790777,-1.3426115126095315
hybrid,5d42d931-e533-4759-a452-534acce69a42,engram-distinct-text,last_token_latency_ms,26,26,5431.5511625,5290.368099769231,2.500053791197377,2.654780641729659,-4.318606907901421,-1.3298172153495413
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,short,output_tokens_per_second,73,73,5.516440265061164,5.891819773483683,6.810288001389456,6.804741651967424,6.6356103110235685,6.993370733143051
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,short,ttft_ms,73,73,342.6378472876712,323.282127,5.642038423530095,5.649031606079582,-5.849173342564802,-5.470823914737108
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,short,average_tpot_ms,73,73,158.18637189432485,147.752121,6.590596547548178,6.596175618273476,-6.77302013405799,-6.432033283098106
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,short,exact_itl_ms,73,73,158.18637189432485,147.752121,6.59059654754818,6.596175618273476,-6.77302013405799,-6.432033283098106
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,short,request_latency_ms,73,73,1450.285919890411,1357.546974,6.3896651364307315,6.394528459423963,-6.563074432309243,-6.24448363994784
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,short,last_token_latency_ms,73,73,1449.9424505479453,1357.546974,6.367578423807013,6.37235474504717,-6.537592051236889,-6.223403647085213
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,boundary-127,output_tokens_per_second,73,73,5.847020223604452,6.290245898024012,7.677625303011439,7.580368417920907,7.158526568669227,8.345568542871991
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,boundary-127,ttft_ms,73,73,348.73019160273975,332.86582,4.540940191985364,4.549182142741402,-4.770501548476078,-4.355152182015981
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,boundary-127,average_tpot_ms,73,73,159.32192700821918,147.3644445333333,7.39863441453676,7.505233397201498,-8.421960373453937,-7.001496645710406
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,boundary-127,exact_itl_ms,73,73,159.32192700821918,147.3644445333333,7.398634414536759,7.505233397201495,-8.421960373453926,-7.001496645710406
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,boundary-127,request_latency_ms,73,73,2738.9104592054796,2543.3324879999996,7.0567719207110935,7.140721616077012,-7.950941114869245,-6.692594656040704
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,boundary-127,last_token_latency_ms,73,73,2738.5590967260273,2543.3324879999996,7.044836183147742,7.128807589342254,-7.939391230661998,-6.680651205804363
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,boundary-128,output_tokens_per_second,73,73,5.842193258707215,6.295386461268474,7.817101537674821,7.75724428297232,7.317938546373685,8.410563776109898
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,boundary-128,ttft_ms,73,73,354.2521514383562,331.112659,5.748751482538505,6.531927144098854,-9.468545120776213,-4.94076189168933
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,boundary-128,average_tpot_ms,73,73,159.04128907123288,147.34264973333333,7.3177927956230056,7.355724671383825,-7.904148258438108,-7.0344939041796835
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,boundary-128,exact_itl_ms,73,73,159.04128907123288,147.34264973333333,7.3177927956230056,7.355724671383825,-7.904148258438108,-7.0344939041796835
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,boundary-128,request_latency_ms,73,73,2740.2189336849315,2541.2524049999997,7.209452067721906,7.260971969760451,-7.889116071658133,-6.831948013999283
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,boundary-128,last_token_latency_ms,73,73,2739.8714875068495,2541.2524049999997,7.1976886198498615,7.249211629541909,-7.877594762813888,-6.820068335346505
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,boundary-129,output_tokens_per_second,73,73,5.8430110603309355,6.296631970055279,7.817597347031133,7.7634785394134,7.347881408020483,8.368489626019397
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,boundary-129,ttft_ms,73,73,348.6857215479452,330.080979,5.330916264156707,5.335676627466088,-5.494067377940906,-5.186311389024669
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,boundary-129,average_tpot_ms,73,73,159.37699950776255,147.37760526666668,7.469768170819014,7.528937223160258,-8.188853704103776,-7.072365518363622
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,boundary-129,exact_itl_ms,73,73,159.37699950776255,147.37760526666668,7.469768170819015,7.52893722316026,-8.188853704103776,-7.072365518363622
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,boundary-129,request_latency_ms,73,73,2739.6894793561646,2540.7450580000004,7.214990778905211,7.261568249074591,-7.842653968506768,-6.8570842827062615
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,boundary-129,last_token_latency_ms,73,73,2739.3407141643834,2540.7450580000004,7.203179274764115,7.24976105153694,-7.830798555782079,-6.845025257735294
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-single-192,output_tokens_per_second,73,73,6.040540295495907,6.525840250004741,8.111629086236432,8.034048789819279,7.485828438172422,8.709560632086546
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-single-192,ttft_ms,73,73,361.0095478493151,333.398732,5.99321906318059,7.648223160247217,-11.98933049154891,-4.483307546656271
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-single-192,average_tpot_ms,73,73,159.3551439385771,147.41547748387097,7.436396072439053,7.49248888966411,-8.124306226805924,-7.047666533209356
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-single-192,exact_itl_ms,73,73,159.3551439385771,147.41547748387097,7.436396072439052,7.49248888966411,-8.124306226805924,-7.047666533209356
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-single-192,request_latency_ms,73,73,5301.343674780822,4903.278534,7.4423388604153216,7.508759386313115,-8.149475864158727,-6.9813459014044685
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-single-192,last_token_latency_ms,73,73,5301.019009945206,4903.278534,7.436677653388498,7.50309469177543,-8.143942293758608,-6.975588964595481
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-burst-192,output_tokens_per_second,73,73,11.651816412728344,11.960589796938716,2.7543485585106695,2.6500021393494566,2.02151500227149,3.448832290780214
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-burst-192,ttft_ms,73,73,391.84845381506847,501.85801580136985,29.761347474342475,28.07451730770895,24.61856873617087,31.66639132195764
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-burst-192,average_tpot_ms,73,73,164.69228943570482,154.0228950483871,6.391382360412251,6.4783812429075445,-7.26865828631137,-5.898545168989517
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-burst-192,exact_itl_ms,73,73,164.69228943570482,154.0228950483871,6.391382360412252,6.478381242907544,-7.268658286311379,-5.898545168989517
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-burst-192,request_latency_ms,73,73,5497.984573513699,5276.567762301371,3.929668075283814,4.0272359489510725,-4.862549170353169,-3.3736459260544245
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-burst-192,last_token_latency_ms,73,73,5497.309426321918,5276.567762301371,3.9178675726659318,4.015449138875171,-4.8509484699748135,-3.3616986973076144
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-single-384,output_tokens_per_second,73,73,6.055622761637232,6.519188687442999,7.678211024527201,7.6551321648119774,7.363036551800739,8.057838686659442
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-single-384,ttft_ms,73,73,352.5339959726027,333.291017,5.45478215525591,5.458474698167323,-5.594518954654767,-5.326622368260893
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-single-384,average_tpot_ms,73,73,159.11595712593902,147.57950370967743,7.227770879022882,7.250343475689602,-7.646916633788099,-6.962055677623298
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-single-384,exact_itl_ms,73,73,159.11595712593902,147.57950370967743,7.227770879022881,7.250343475689602,-7.646916633788099,-6.962055677623298
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-single-384,request_latency_ms,73,73,5285.477881958904,4908.255632,7.117048359145818,7.1369563620063365,-7.50829639086323,-6.865666553555202
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-single-384,last_token_latency_ms,73,73,5285.1286668767125,4908.255632,7.110913211498317,7.130820432786702,-7.502161847381259,-6.859599584198559
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-burst-384,output_tokens_per_second,73,73,11.628147668514954,11.929547886187365,2.6703335834896684,2.5926450973839934,2.0103032548221518,3.268241962157226
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-burst-384,ttft_ms,73,73,400.9493022260274,501.8489315479452,27.057705548693942,25.1651839177008,21.71349223315174,28.81422986505878
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-burst-384,average_tpot_ms,73,73,164.71225943725145,154.4682353870968,6.162004931842823,6.219345229768518,-6.841132790302982,-5.7279812738259395
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-burst-384,exact_itl_ms,73,73,164.71225943725145,154.4682353870968,6.162004931842823,6.219345229768516,-6.841132790302982,-5.7279812738259395
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-burst-384,request_latency_ms,73,73,5507.729170671233,5290.3642285479455,3.8737889462863766,3.9465437640027754,-4.63603021931514,-3.360028264909595
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-burst-384,last_token_latency_ms,73,73,5507.029344780822,5290.3642285479455,3.861568017910732,3.934337419832645,-4.623794534621695,-3.3476144063512154
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-single-768,output_tokens_per_second,73,73,6.049842570972655,6.454452165589112,6.767041225014695,6.687935923453408,6.2502318703531055,7.414936827108668
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-single-768,ttft_ms,73,73,353.0866392739726,378.983054,7.338018246408337,7.334294715675559,7.185993680340653,7.476636659583627
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-single-768,average_tpot_ms,73,73,159.35093996774194,147.69237667741933,7.2386311086366995,7.316281468237781,-8.14101236303664,-6.835012080088617
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-single-768,exact_itl_ms,73,73,159.35093996774194,147.69237667741933,7.238631108636697,7.316281468237778,-8.14101236303664,-6.835012080088617
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-single-768,request_latency_ms,73,73,5293.31575509589,4957.446730999999,6.275711635834316,6.3451537681754395,-7.125075845065045,-5.890996540521899
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-single-768,last_token_latency_ms,73,73,5292.965778273972,4957.446730999999,6.269527070344507,6.338961204910444,-7.118877909971585,-5.8847936133658845
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-burst-768,output_tokens_per_second,73,73,11.60727303231509,11.671868540137943,2.008277682455543,1.9524724231892778,-0.007268334254962025,1.2273489063737433
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-burst-768,ttft_ms,73,73,407.44341688356167,570.7581518150685,42.159979465991526,40.08280123425791,36.34002224836208,44.072404553842745
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-burst-768,average_tpot_ms,73,73,164.83073771807335,156.06161266129033,5.249965312134435,5.3200787536252765,-6.039371450837853,-4.815848201944015
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-burst-768,exact_itl_ms,73,73,164.83073771807335,156.06161266129033,5.249965312134436,5.320078753625278,-6.039371450837853,-4.815848201944015
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-burst-768,request_latency_ms,73,73,5517.978157534247,5408.668144315068,2.0058882923137156,2.0837986118081444,-2.712489672435306,-1.3812751550358537
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,heldout-burst-768,last_token_latency_ms,73,73,5517.196286143836,5408.668144315068,1.9986522324814835,2.076435820869106,-2.699034316987304,-1.3675199974970402
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,prefix-cold-control,output_tokens_per_second,73,73,5.832014851865494,6.166315032769312,5.835113722158412,5.732155856854249,5.301068188997081,6.481246239224304
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,prefix-cold-control,ttft_ms,73,73,354.7408910136986,378.98305400000004,6.8648718068042305,6.848318118305299,6.486226180523157,7.123503124570131
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,prefix-cold-control,average_tpot_ms,73,73,159.40252762009132,147.6922612,7.233066581858836,7.346349267434926,-8.269999815488921,-6.828299404394889
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,prefix-cold-control,exact_itl_ms,73,73,159.40252762009132,147.6922612,7.233066581858835,7.346349267434926,-8.269999815488921,-6.828299404394889
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,prefix-cold-control,request_latency_ms,73,73,2746.149015219178,2594.3669720000003,5.435083050666812,5.527086927111416,-6.360673664377508,-5.050124736757293
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,prefix-cold-control,last_token_latency_ms,73,73,2745.7788053150684,2594.3669720000003,5.422330249128995,5.514349263020641,-6.347979595127441,-5.03745669882661
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,prefix-reuse-B,output_tokens_per_second,73,73,5.837945452441894,6.284322506579112,7.716458337793341,7.646132663855365,7.168896773984398,8.322742762022536
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,prefix-reuse-B,ttft_ms,73,73,349.0343407945206,330.2613750000001,5.373307119049822,5.378544057237126,-5.54328324675942,-5.219962246320766
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,prefix-reuse-B,average_tpot_ms,73,73,159.53883205296805,147.69226120000002,7.34938335323038,7.4255093261776315,-8.16755346146472,-6.892189285279608
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,prefix-reuse-B,exact_itl_ms,73,73,159.53883205296805,147.69226120000002,7.3493833532303805,7.425509326177632,-8.16755346146472,-6.892189285279608
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,prefix-reuse-B,request_latency_ms,73,73,2742.480885643836,2545.6452930000005,7.116635238753331,7.177282207296953,-7.8365663434080215,-6.705846753820789
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,prefix-reuse-B,last_token_latency_ms,73,73,2742.116821589041,2545.6452930000005,7.104306869593717,7.164958365092055,-7.82420068673837,-6.693135274801909
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,engram-repeated-text,output_tokens_per_second,73,73,11.588216189282027,11.939123281504934,3.066363301049664,3.028137260223548,2.5862188294082555,3.484853870444829
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,engram-repeated-text,ttft_ms,73,73,416.0428120342466,499.7020419931507,21.933440369312116,20.108322398325136,16.937874294955968,23.539197339364243
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,engram-repeated-text,average_tpot_ms,73,73,164.7679743150685,154.39891211290325,6.27262878375628,6.293129623805159,-6.648205345786337,-5.998329187433057
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,engram-repeated-text,exact_itl_ms,73,73,164.7679743150685,154.39891211290325,6.272628783756281,6.293129623805159,-6.648205345786337,-5.998329187433057
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,engram-repeated-text,request_latency_ms,73,73,5524.566503609589,5286.068317493151,4.281543748538502,4.317047970381213,-4.741485868008478,-3.901966381925416
silicon,c8bd9839-4f15-4c4e-814d-2827d57279c5,engram-repeated-text,last_token_latency_ms,73,73,5523.85001580137,5286.068317493151,4.2691259819336755,4.304637121356071,-4.729184864911218,-3.889351123955666
