HuggingFaceID,Architecture,System,Backend,Version,Status,ErrMsg,Command,Source,FPEProbeCount,FPETopologyCount,FPEStatusCounts,FPEPhaseLatencyMs,SourceSHA
nvidia/Gemma-4-31B-IT-NVFP4,Gemma4ForConditionalGeneration,gb200,trtllm,1.3.0rc10,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=80, PERF_DATA_MISSING=36; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: dense Gemma 4 variants require moe_ep_size=1, got 16","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Gemma-4-31B-IT-NVFP4"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc10"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=80, PERF_DATA_MISSING=36",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Gemma-4-31B-IT-NVFP4,Gemma4ForConditionalGeneration,gb200,trtllm,1.3.0rc15,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=80, PERF_DATA_MISSING=36; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: dense Gemma 4 variants require moe_ep_size=1, got 16","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Gemma-4-31B-IT-NVFP4"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc15"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=80, PERF_DATA_MISSING=36",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Gemma-4-31B-IT-NVFP4,Gemma4ForConditionalGeneration,gb200,trtllm,1.3.0rc17,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=80, PERF_DATA_MISSING=36; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: dense Gemma 4 variants require moe_ep_size=1, got 16","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Gemma-4-31B-IT-NVFP4"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc17"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=80, PERF_DATA_MISSING=36",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Gemma-4-31B-IT-NVFP4,Gemma4ForConditionalGeneration,gb200,trtllm,1.3.0rc20,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=80, PASS=8, PERF_DATA_MISSING=28; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: dense Gemma 4 variants require moe_ep_size=1, got 16","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Gemma-4-31B-IT-NVFP4"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc20"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=80, PASS=8, PERF_DATA_MISSING=28",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Gemma-4-31B-IT-NVFP4,Gemma4ForConditionalGeneration,gb200,trtllm,1.3.0rc23,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=80, PASS=8, PERF_DATA_MISSING=28; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: dense Gemma 4 variants require moe_ep_size=1, got 16","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Gemma-4-31B-IT-NVFP4"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc23"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=80, PASS=8, PERF_DATA_MISSING=28",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Gemma-4-31B-IT-NVFP4,Gemma4ForConditionalGeneration,gb200,vllm,0.1.dev19262,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=56, PERF_DATA_MISSING=60; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: dense Gemma 4 variants require moe_ep_size=1, got 16","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Gemma-4-31B-IT-NVFP4"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.1.dev19262"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=56, PERF_DATA_MISSING=60",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Gemma-4-31B-IT-NVFP4,Gemma4ForConditionalGeneration,gb200,vllm,0.14.0,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=56, PERF_DATA_MISSING=60; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: dense Gemma 4 variants require moe_ep_size=1, got 16","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Gemma-4-31B-IT-NVFP4"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.14.0"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=56, PERF_DATA_MISSING=60",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Gemma-4-31B-IT-NVFP4,Gemma4ForConditionalGeneration,gb200,vllm,0.19.0,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=56, PERF_DATA_MISSING=60; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: dense Gemma 4 variants require moe_ep_size=1, got 16","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Gemma-4-31B-IT-NVFP4"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.19.0"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=56, PERF_DATA_MISSING=60",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Gemma-4-31B-IT-NVFP4,Gemma4ForConditionalGeneration,gb200,vllm,0.22.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Gemma-4-31B-IT-NVFP4"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",silicon,116,29,"BUILD_FAILED=56, PASS=40, PERF_DATA_MISSING=20","decode_end=1381.462546, decode_start=5.372506, mixed=6.946651, prefill=6.026532",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Gemma-4-31B-IT-NVFP4,Gemma4ForConditionalGeneration,gb200,vllm,0.24.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Gemma-4-31B-IT-NVFP4"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.24.0"" --forward-model op_level --max-workers 8",silicon,116,29,"BUILD_FAILED=56, PASS=40, PERF_DATA_MISSING=20","decode_end=1232.958790, decode_start=4.790139, mixed=7.473594, prefill=5.570931",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,gb200,sglang,0.5.10,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.5-NVFP4"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=2929.507475, decode_start=11.434886, mixed=21.965450, prefill=20.342370",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,gb200,sglang,0.5.12,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.5-NVFP4"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=4771.429127, decode_start=18.661298, mixed=65.513354, prefill=64.042039",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,gb200,sglang,0.5.14,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.5-NVFP4"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.14"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=4771.429127, decode_start=18.661298, mixed=65.513354, prefill=64.042039",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,gb200,sglang,0.5.16,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.5-NVFP4"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.16"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=4771.429127, decode_start=18.661298, mixed=65.513354, prefill=64.042039",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,gb200,sglang,0.5.9,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.5-NVFP4"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=2920.069603, decode_start=11.403319, mixed=22.411321, prefill=20.752367",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,gb200,trtllm,1.3.0rc10,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.5-NVFP4"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc10"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=6789.356857, decode_start=26.603663, mixed=80.270231, prefill=79.563692",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,gb200,trtllm,1.3.0rc15,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.5-NVFP4"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc15"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=6789.356857, decode_start=26.603663, mixed=80.270231, prefill=79.563692",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,gb200,trtllm,1.3.0rc17,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.5-NVFP4"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc17"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=6787.761520, decode_start=26.597406, mixed=80.255347, prefill=79.531510",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,gb200,trtllm,1.3.0rc20,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.5-NVFP4"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc20"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=5836.734713, decode_start=22.817382, mixed=80.079488, prefill=79.354118",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,gb200,trtllm,1.3.0rc23,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.5-NVFP4"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc23"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=5836.734713, decode_start=22.817382, mixed=80.079488, prefill=79.354118",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,gb200,vllm,0.1.dev19262,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no GEMM rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb200/vllm/0.1.dev19262/gemm_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.5-NVFP4"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.1.dev19262"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,gb200,vllm,0.14.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.5-NVFP4"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.14.0"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=5035.786943, decode_start=19.676410, mixed=67.789523, prefill=66.998982",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,gb200,vllm,0.19.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.5-NVFP4"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.19.0"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=5656.186595, decode_start=22.167832, mixed=70.588567, prefill=70.148897",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,gb200,vllm,0.22.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.5-NVFP4"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=5593.528256, decode_start=21.914139, mixed=69.826176, prefill=68.836238",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,gb200,vllm,0.24.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.5-NVFP4"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.24.0"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=5697.184310, decode_start=22.294050, mixed=70.061220, prefill=68.978478",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.6-NVFP4,KimiK25ForConditionalGeneration,gb200,sglang,0.5.10,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.6-NVFP4"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=2929.507475, decode_start=11.434886, mixed=21.965450, prefill=20.342370",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.6-NVFP4,KimiK25ForConditionalGeneration,gb200,sglang,0.5.12,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.6-NVFP4"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=4771.429127, decode_start=18.661298, mixed=65.513354, prefill=64.042039",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.6-NVFP4,KimiK25ForConditionalGeneration,gb200,sglang,0.5.14,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.6-NVFP4"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.14"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=4771.429127, decode_start=18.661298, mixed=65.513354, prefill=64.042039",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.6-NVFP4,KimiK25ForConditionalGeneration,gb200,sglang,0.5.16,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.6-NVFP4"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.16"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=4771.429127, decode_start=18.661298, mixed=65.513354, prefill=64.042039",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.6-NVFP4,KimiK25ForConditionalGeneration,gb200,sglang,0.5.9,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.6-NVFP4"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=2920.069603, decode_start=11.403319, mixed=22.411321, prefill=20.752367",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.6-NVFP4,KimiK25ForConditionalGeneration,gb200,trtllm,1.3.0rc10,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.6-NVFP4"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc10"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=6789.356857, decode_start=26.603663, mixed=80.270231, prefill=79.563692",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.6-NVFP4,KimiK25ForConditionalGeneration,gb200,trtllm,1.3.0rc15,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.6-NVFP4"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc15"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=6789.356857, decode_start=26.603663, mixed=80.270231, prefill=79.563692",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.6-NVFP4,KimiK25ForConditionalGeneration,gb200,trtllm,1.3.0rc17,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.6-NVFP4"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc17"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=6787.761520, decode_start=26.597406, mixed=80.255347, prefill=79.531510",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.6-NVFP4,KimiK25ForConditionalGeneration,gb200,trtllm,1.3.0rc20,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.6-NVFP4"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc20"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=5836.734713, decode_start=22.817382, mixed=80.079488, prefill=79.354118",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.6-NVFP4,KimiK25ForConditionalGeneration,gb200,trtllm,1.3.0rc23,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.6-NVFP4"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc23"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=5836.734713, decode_start=22.817382, mixed=80.079488, prefill=79.354118",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.6-NVFP4,KimiK25ForConditionalGeneration,gb200,vllm,0.1.dev19262,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no GEMM rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb200/vllm/0.1.dev19262/gemm_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.6-NVFP4"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.1.dev19262"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.6-NVFP4,KimiK25ForConditionalGeneration,gb200,vllm,0.14.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.6-NVFP4"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.14.0"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=5035.786943, decode_start=19.676410, mixed=67.789523, prefill=66.998982",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.6-NVFP4,KimiK25ForConditionalGeneration,gb200,vllm,0.19.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.6-NVFP4"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.19.0"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=5656.186595, decode_start=22.167832, mixed=70.588567, prefill=70.148897",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.6-NVFP4,KimiK25ForConditionalGeneration,gb200,vllm,0.22.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.6-NVFP4"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=5593.528256, decode_start=21.914139, mixed=69.826176, prefill=68.836238",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.6-NVFP4,KimiK25ForConditionalGeneration,gb200,vllm,0.24.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.6-NVFP4"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.24.0"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=5697.184310, decode_start=22.294050, mixed=70.061220, prefill=68.978478",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.7-Code-NVFP4,KimiK25ForConditionalGeneration,gb200,sglang,0.5.10,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.7-Code-NVFP4"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=2929.507475, decode_start=11.434886, mixed=21.965450, prefill=20.342370",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.7-Code-NVFP4,KimiK25ForConditionalGeneration,gb200,sglang,0.5.12,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.7-Code-NVFP4"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=4771.429127, decode_start=18.661298, mixed=65.513354, prefill=64.042039",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.7-Code-NVFP4,KimiK25ForConditionalGeneration,gb200,sglang,0.5.14,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.7-Code-NVFP4"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.14"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=4771.429127, decode_start=18.661298, mixed=65.513354, prefill=64.042039",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.7-Code-NVFP4,KimiK25ForConditionalGeneration,gb200,sglang,0.5.16,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.7-Code-NVFP4"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.16"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=4771.429127, decode_start=18.661298, mixed=65.513354, prefill=64.042039",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.7-Code-NVFP4,KimiK25ForConditionalGeneration,gb200,sglang,0.5.9,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.7-Code-NVFP4"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=2920.069603, decode_start=11.403319, mixed=22.411321, prefill=20.752367",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.7-Code-NVFP4,KimiK25ForConditionalGeneration,gb200,trtllm,1.3.0rc10,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.7-Code-NVFP4"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc10"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=6789.356857, decode_start=26.603663, mixed=80.270231, prefill=79.563692",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.7-Code-NVFP4,KimiK25ForConditionalGeneration,gb200,trtllm,1.3.0rc15,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.7-Code-NVFP4"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc15"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=6789.356857, decode_start=26.603663, mixed=80.270231, prefill=79.563692",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.7-Code-NVFP4,KimiK25ForConditionalGeneration,gb200,trtllm,1.3.0rc17,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.7-Code-NVFP4"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc17"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=6787.761520, decode_start=26.597406, mixed=80.255347, prefill=79.531510",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
nvidia/Kimi-K2.7-Code-NVFP4,KimiK25ForConditionalGeneration,gb200,trtllm,1.3.0rc20,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""nvidia/Kimi-K2.7-Code-NVFP4"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc20"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=5836.734713, decode_start=22.817382, mixed=80.079488, prefill=79.354118",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
