scope,mode,purpose,metric,planned_points,predicted_points,observed_mean_supported,predicted_mean_supported,mape_percent,wape_percent,weighting
service-on,SOL,engram-repeated-text,ttft_ms,30,30,400.50909056666666,15.506595183333332,96.07000451280223,96.12827884595738,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,engram-repeated-text,average_tpot_ms,30,30,160.8280665403226,0.8329417096774194,99.48204711819257,99.48209182166063,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,engram-repeated-text,exact_itl_ms,30,30,160.8280665403226,0.8329417096774194,99.48204711819257,99.48209182166063,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,engram-repeated-text,output_tokens_per_second,30,30,11.883484970672347,1514.702399758851,12650.166357084567,12646.281107747733,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,engram-repeated-text,request_latency_ms,30,30,5386.948605233333,41.32778818333333,99.23258221384961,99.23281636392106,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,engram-repeated-text,last_token_latency_ms,30,30,5386.179153316667,41.32778818333333,99.23247281538627,99.23270676657896,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,engram-repeated-text,native_forward_interval_ms,1004,1004,157.61983590297015,1.1084472547288169,99.33111018099434,99.29675903519454,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
service-on,SOL,heldout-single-192,ttft_ms,30,30,342.2474696,10.071928000000002,97.05692689381662,97.05712126614947,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,heldout-single-192,average_tpot_ms,30,30,155.69903053978493,0.5460747096774193,99.64919935391433,99.649275459337,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,heldout-single-192,exact_itl_ms,30,30,155.69903053978496,0.5460747096774193,99.64919935391433,99.649275459337,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,heldout-single-192,output_tokens_per_second,30,30,6.191631905631433,1172.403025171906,18838.910925430017,18835.28302458643,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,heldout-single-192,request_latency_ms,30,30,5169.247116033333,27.000244000000002,99.47757633684301,99.47767550295181,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,heldout-single-192,last_token_latency_ms,30,30,5168.917416333334,27.000244000000002,99.47754300840569,99.47764218645317,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,heldout-single-192,native_forward_interval_ms,990,990,153.46794151537347,0.8181902650808094,99.49143823183877,99.46686568087,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
service-on,HYBRID,boundary-129,ttft_ms,30,30,356.4389673333333,330.080979,5.500617944648538,7.3948111034347,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,boundary-129,average_tpot_ms,30,30,156.16695263555556,147.37760526666668,5.531294339329223,5.628173708044651,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,boundary-129,exact_itl_ms,30,30,156.16695263555556,147.37760526666668,5.531294339329222,5.62817370804465,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,boundary-129,output_tokens_per_second,30,30,5.935249815358062,6.296594185877206,6.226616209684395,6.088107186055235,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,boundary-129,request_latency_ms,30,30,2699.2778537,2540.745058,5.750271022709948,5.8731558695483335,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,boundary-129,last_token_latency_ms,30,30,2698.9432568666666,2540.745058,5.738615052707448,5.861486656459995,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,boundary-129,native_forward_interval_ms,510,510,155.43808363372204,149.48646616986602,3.416472048028203,4.166914848589554,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
service-on,HYBRID,engram-distinct-text,ttft_ms,30,30,386.3346519666667,501.85176523333337,31.677585219750593,29.900790073739905,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,engram-distinct-text,average_tpot_ms,30,30,161.0337629155914,154.4682353870968,4.051996132962934,4.077112407747707,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,engram-distinct-text,exact_itl_ms,30,30,161.0337629155914,154.4682353870968,4.051996132962932,4.077112407747706,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,engram-distinct-text,output_tokens_per_second,30,30,11.902184581991012,11.92962358011049,1.7265663823796062,1.7067160158238053,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,engram-distinct-text,request_latency_ms,30,30,5379.061056333333,5290.367062233334,1.6411236860257468,1.6811460733813468,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,engram-distinct-text,last_token_latency_ms,30,30,5378.38130235,5290.367062233334,1.6313960519657107,1.671380955159417,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,engram-distinct-text,native_forward_interval_ms,1000,1000,158.04549703979492,153.7380508552129,3.739083110637445,4.0110950535376055,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
service-on,HYBRID,engram-repeated-text,ttft_ms,30,30,400.50909056666666,499.7018001833333,26.643977814647716,24.766656226534657,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,engram-repeated-text,average_tpot_ms,30,30,160.8280665403226,154.39891211290325,3.9892461289022196,3.9975326233294197,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,engram-repeated-text,exact_itl_ms,30,30,160.8280665403226,154.39891211290325,3.989246128902219,3.9975326233294193,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,engram-repeated-text,output_tokens_per_second,30,30,11.883484970672347,11.939147660861721,1.6978009971017234,1.686959082944953,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,engram-repeated-text,request_latency_ms,30,30,5386.948605233333,5286.0680756833335,1.8550040111011412,1.8846685502939842,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,engram-repeated-text,last_token_latency_ms,30,30,5386.179153316667,5286.0680756833335,1.8418863747024417,1.8715077503117963,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,engram-repeated-text,native_forward_interval_ms,1004,1004,157.61983590297015,153.69984557722518,3.542751536822541,3.602740796921724,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
service-on,HYBRID,heldout-single-192,ttft_ms,30,30,342.2474696,333.398732,2.5790452647359965,2.585479334687826,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,heldout-single-192,average_tpot_ms,30,30,155.69903053978493,147.41547748387097,5.2996891672233435,5.320234189767366,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,heldout-single-192,exact_itl_ms,30,30,155.69903053978496,147.41547748387097,5.299689167223346,5.320234189767368,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,heldout-single-192,output_tokens_per_second,30,30,6.191631905631433,6.5258541429080115,5.417978232255661,5.3979668425152365,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,heldout-single-192,request_latency_ms,30,30,5169.247116033333,4903.278534,5.127200583399623,5.1452092744489715,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,heldout-single-192,last_token_latency_ms,30,30,5168.917416333334,4903.278534,5.121148096936643,5.139158956069544,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,HYBRID,heldout-single-192,native_forward_interval_ms,990,990,153.46794151537347,148.5847152463218,3.2542763782187922,3.4493862633510863,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
service-on,SILICON,boundary-129,ttft_ms,30,30,356.4389673333333,330.080979,5.500617944648538,7.3948111034347,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,boundary-129,average_tpot_ms,30,30,156.16695263555556,147.37760526666668,5.531294339329223,5.628173708044651,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,boundary-129,exact_itl_ms,30,30,156.16695263555556,147.37760526666668,5.531294339329222,5.62817370804465,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,boundary-129,output_tokens_per_second,30,30,5.935249815358062,6.296594185877206,6.226616209684395,6.088107186055235,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,boundary-129,request_latency_ms,30,30,2699.2778537,2540.745058,5.750271022709948,5.8731558695483335,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,boundary-129,last_token_latency_ms,30,30,2698.9432568666666,2540.745058,5.738615052707448,5.861486656459995,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,boundary-129,native_forward_interval_ms,510,510,155.43808363372204,149.48646616986602,3.416472048028203,4.166914848589554,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
service-on,SILICON,engram-distinct-text,ttft_ms,30,30,386.3346519666667,501.85176523333337,31.677585219750593,29.900790073739905,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,engram-distinct-text,average_tpot_ms,30,30,161.0337629155914,154.4682353870968,4.051996132962934,4.077112407747707,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,engram-distinct-text,exact_itl_ms,30,30,161.0337629155914,154.4682353870968,4.051996132962932,4.077112407747706,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,engram-distinct-text,output_tokens_per_second,30,30,11.902184581991012,11.92962358011049,1.7265663823796062,1.7067160158238053,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,engram-distinct-text,request_latency_ms,30,30,5379.061056333333,5290.367062233334,1.6411236860257468,1.6811460733813468,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,engram-distinct-text,last_token_latency_ms,30,30,5378.38130235,5290.367062233334,1.6313960519657107,1.671380955159417,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,engram-distinct-text,native_forward_interval_ms,1000,1000,158.04549703979492,153.7380508552129,3.739083110637445,4.0110950535376055,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
service-on,SILICON,engram-repeated-text,ttft_ms,30,30,400.50909056666666,499.7018001833333,26.643977814647716,24.766656226534657,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,engram-repeated-text,average_tpot_ms,30,30,160.8280665403226,154.39891211290325,3.9892461289022196,3.9975326233294197,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,engram-repeated-text,exact_itl_ms,30,30,160.8280665403226,154.39891211290325,3.989246128902219,3.9975326233294193,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,engram-repeated-text,output_tokens_per_second,30,30,11.883484970672347,11.939147660861721,1.6978009971017234,1.686959082944953,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,engram-repeated-text,request_latency_ms,30,30,5386.948605233333,5286.0680756833335,1.8550040111011412,1.8846685502939842,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,engram-repeated-text,last_token_latency_ms,30,30,5386.179153316667,5286.0680756833335,1.8418863747024417,1.8715077503117963,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,engram-repeated-text,native_forward_interval_ms,1004,1004,157.61983590297015,153.69984557722518,3.542751536822541,3.602740796921724,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
service-on,SILICON,heldout-single-192,ttft_ms,30,30,342.2474696,333.398732,2.5790452647359965,2.585479334687826,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,heldout-single-192,average_tpot_ms,30,30,155.69903053978493,147.41547748387097,5.2996891672233435,5.320234189767366,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,heldout-single-192,exact_itl_ms,30,30,155.69903053978496,147.41547748387097,5.299689167223346,5.320234189767368,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,heldout-single-192,output_tokens_per_second,30,30,6.191631905631433,6.5258541429080115,5.417978232255661,5.3979668425152365,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,heldout-single-192,request_latency_ms,30,30,5169.247116033333,4903.278534,5.127200583399623,5.1452092744489715,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,heldout-single-192,last_token_latency_ms,30,30,5168.917416333334,4903.278534,5.121148096936643,5.139158956069544,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SILICON,heldout-single-192,native_forward_interval_ms,990,990,153.46794151537347,148.5847152463218,3.2542763782187922,3.4493862633510863,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
